nanoChem-generated mosquito worklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Numbers of components in each group:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nucleophile (N): 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst1 (C): 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligand1 (L): 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReductantOxidant (O): 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source Plate 1 Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,5,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,34,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,21,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,5,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,34,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,5,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,35,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,5,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,35,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,5,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,36,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,5,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,36,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,37,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,37,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,38,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,38,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,39,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,39,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,40,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,40,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,41,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,41,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,42,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,42,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,43,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,43,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,16,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,44,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,17,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,44,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,18,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,45,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,19,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,45,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,20,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,46,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,21,1,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,8,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,46,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,47,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,47,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,48,1,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,1,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTI_ASPIRATE,1,6,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COPY,1,7,7,1,2,48,2,250,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
